userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced,label
Domzz Stay,Semoga kesabaran yang tinggi menyertai kita semua - Domzz Stay ~,2.1.18.11201,semoga kesabaran yang tinggi menyertai kita semua - domzz stay ~,"['semoga', 'kesabaran', 'yang', 'tinggi', 'menyertai', 'kita', 'semua', '-', 'domzz', 'stay', '~']","['semoga', 'kesabaran', 'yang', 'tinggi', 'menyertai', 'kita', 'semua', 'domzz', 'stay']","['moga', 'sabar', 'tinggi', 'serta', 'semua', 'domzz', 'stay']","['moga', 'sabar', 'yang', 'tinggi', 'serta', 'kita', 'semua', 'domzz', 'stay']","['moga', 'sabar', 'yang', 'tinggi', 'serta', 'kita', 'semua', 'domzz', 'stay']",neutral
Malaki Tauhid,seru gw udah epic semoga bisa main di onic,2.1.18.11201,seru gw udah epic semoga bisa main di onic,"['seru', 'gw', 'udah', 'epic', 'semoga', 'bisa', 'main', 'di', 'onic']","['seru', 'gw', 'udah', 'epic', 'semoga', 'bisa', 'main', 'di', 'onic']","['seru', 'epic', 'moga', 'onic']","['seru', 'gw', 'udah', 'epic', 'moga', 'bisa', 'main', 'di', 'onic']","['seru', 'aku', 'udah', 'epic', 'moga', 'bisa', 'main', 'di', 'onic']",positive
Amelia Nurohmah,"lovyu muntun, akun ku bisa balik karna tim cs nya bgus bgt bgt bgt. lovyu muntun 😘🥰😍💖💗💞💓💕",2.1.18.11201,"lovyu muntun, akun ku bisa balik karna tim cs nya bgus bgt bgt bgt. lovyu muntun 😘🥰😍💖💗💞💓💕","['lovyu', 'muntun', ',', 'akun', 'ku', 'bisa', 'balik', 'karna', 'tim', 'cs', 'nya', 'bgus', 'bgt', 'bgt', 'bgt', '.', 'lovyu', 'muntun', '😘🥰😍💖💗💞💓💕']","['lovyu', 'muntun', 'akun', 'ku', 'bisa', 'balik', 'karna', 'tim', 'cs', 'nya', 'bgus', 'bgt', 'bgt', 'bgt', 'lovyu', 'muntun']","['lovyu', 'muntun', 'akun', 'balik', 'cs', 'bgus', 'banget', 'banget', 'banget', 'lovyu', 'muntun']","['lovyu', 'muntun', 'akun', 'ku', 'bisa', 'balik', 'karna', 'tim', 'cs', 'nya', 'bgus', 'bgt', 'bgt', 'bgt', 'lovyu', 'muntun']","['lovyu', 'muntun', 'akun', 'ku', 'bisa', 'balik', 'karena', 'team', 'cs', 'nya', 'bgus', 'banget', 'banget', 'banget', 'lovyu', 'muntun']",positive
Fikri dupank,"jangan main gem ini guys,gem haram isinya drak sistem,gw selalu kalah pas main,emang moonton ga adil,gw scak di epic gegera drak sistem,tolong pisahin lah drag sistem nya,gem kikirr,bikin emosi,bukannya ngilangin stress malah tambah stress,gem haram kikirrr,di kasih tim yg poke,ga adil,padahal gw mau ngepus sampai imo,tapi kenyataan nya malah kalah mulu,moonton haram,tolong di notis,mending main gem free fire dari pada ml,lose treak terus,gw cape di epic terus,tolong moonton kasih tim yg bagus",1.9.93.10904,"jangan main gem ini guys,gem haram isinya drak sistem,gw selalu kalah pas main,emang moonton ga adil,gw scak di epic gegera drak sistem,tolong pisahin lah drag sistem nya,gem kikirr,bikin emosi,bukannya ngilangin stress malah tambah stress,gem haram kikirrr,di kasih tim yg poke,ga adil,padahal gw mau ngepus sampai imo,tapi kenyataan nya malah kalah mulu,moonton haram,tolong di notis,mending main gem free fire dari pada ml,lose treak terus,gw cape di epic terus,tolong moonton kasih tim yg bagus","['jangan', 'main', 'gem', 'ini', 'guys', ',', 'gem', 'haram', 'isinya', 'drak', 'sistem', ',', 'gw', 'selalu', 'kalah', 'pas', 'main', ',', 'emang', 'moonton', 'ga', 'adil', ',', 'gw', 'scak', 'di', 'epic', 'gegera', 'drak', 'sistem', ',', 'tolong', 'pisahin', 'lah', 'drag', 'sistem', 'nya', ',', 'gem', 'kikirr', ',', 'bikin', 'emosi', ',', 'bukannya', 'ngilangin', 'stress', 'malah', 'tambah', 'stress', ',', 'gem', 'haram', 'kikirrr', ',', 'di', 'kasih', 'tim', 'yg', 'poke', ',', 'ga', 'adil', ',', 'padahal', 'gw', 'mau', 'ngepus', 'sampai', 'imo', ',', 'tapi', 'kenyataan', 'nya', 'malah', 'kalah', 'mulu', ',', 'moonton', 'haram', ',', 'tolong', 'di', 'notis', ',', 'mending', 'main', 'gem', 'free', 'fire', 'dari', 'pada', 'ml', ',', 'lose', 'treak', 'terus', ',', 'gw', 'cape', 'di', 'epic', 'terus', ',', 'tolong', 'moonton', 'kasih', 'tim', 'yg', 'bagus']","['jangan', 'main', 'gem', 'ini', 'guys', 'gem', 'haram', 'isinya', 'drak', 'sistem', 'gw', 'selalu', 'kalah', 'pas', 'main', 'emang', 'moonton', 'ga', 'adil', 'gw', 'scak', 'di', 'epic', 'gegera', 'drak', 'sistem', 'tolong', 'pisahin', 'lah', 'drag', 'sistem', 'nya', 'gem', 'kikirr', 'bikin', 'emosi', 'bukannya', 'ngilangin', 'stress', 'malah', 'tambah', 'stress', 'gem', 'haram', 'kikir', 'di', 'kasih', 'tim', 'yg', 'poke', 'ga', 'adil', 'padahal', 'gw', 'mau', 'ngepus', 'sampai', 'imo', 'tapi', 'kenyataan', 'nya', 'malah', 'kalah', 'mulu', 'moonton', 'haram', 'tolong', 'di', 'notis', 'mending', 'main', 'gem', 'free', 'fire', 'dari', 'pada', 'ml', 'lose', 'treak', 'terus', 'gw', 'cape', 'di', 'epic', 'terus', 'tolong', 'moonton', 'kasih', 'tim', 'yg', 'bagus']","['jangan', 'guys', 'haram', 'isi', 'gelap', 'selalu', 'kalah', 'adil', 'scak', 'epic', 'gegera', 'gelap', 'tolong', 'pisahin', 'gelap', 'kikirr', 'emosi', 'bukan', 'ngilangin', 'stres', 'tambah', 'stres', 'haram', 'kikir', 'poke', 'adil', 'ngepus', 'sampai', 'imo', 'nyata', 'kalah', 'haram', 'tolong', 'not', 'mending', 'free', 'fire', 'lose', 'treak', 'cape', 'epic', 'tolong', 'bagus']","['jangan', 'main', 'gem', 'ini', 'guys', 'gem', 'haram', 'isi', 'drak', 'sistem', 'gw', 'selalu', 'kalah', 'pas', 'main', 'emang', 'moonton', 'ga', 'adil', 'gw', 'scak', 'di', 'epic', 'gegera', 'drak', 'sistem', 'tolong', 'pisahin', 'lah', 'drag', 'sistem', 'nya', 'gem', 'kikirr', 'bikin', 'emosi', 'bukan', 'ngilangin', 'stress', 'malah', 'tambah', 'stress', 'gem', 'haram', 'kikir', 'di', 'kasih', 'tim', 'yg', 'poke', 'ga', 'adil', 'padahal', 'gw', 'mau', 'ngepus', 'sampai', 'imo', 'tapi', 'nyata', 'nya', 'malah', 'kalah', 'mulu', 'moonton', 'haram', 'tolong', 'di', 'not', 'mending', 'main', 'gem', 'free', 'fire', 'dari', 'pada', 'ml', 'lose', 'treak', 'terus', 'gw', 'cape', 'di', 'epic', 'terus', 'tolong', 'moonton', 'kasih', 'tim', 'yg', 'bagus']","['jangan', 'main', 'game', 'ini', 'guys', 'game', 'haram', 'isi', 'gelap', 'sistem', 'aku', 'selalu', 'kalah', 'pas', 'main', 'memang', 'moonton', 'tidak', 'adil', 'aku', 'scak', 'di', 'epic', 'gegera', 'gelap', 'sistem', 'tolong', 'pisahin', 'lah', 'gelap', 'sistem', 'nya', 'game', 'kikirr', 'bikin', 'emosi', 'bukan', 'ngilangin', 'stres', 'malah', 'tambah', 'stres', 'game', 'haram', 'kikir', 'di', 'kasih', 'team', 'yang', 'poke', 'tidak', 'adil', 'padahal', 'aku', 'mau', 'ngepus', 'sampai', 'imo', 'tapi', 'nyata', 'nya', 'malah', 'kalah', 'mulu', 'moonton', 'haram', 'tolong', 'di', 'not', 'mending', 'main', 'game', 'free', 'fire', 'dari', 'pada', 'ml', 'lose', 'treak', 'terus', 'aku', 'cape', 'di', 'epic', 'terus', 'tolong', 'moonton', 'kasih', 'team', 'yang', 'bagus']",negative
abid firmansyah,"katanya game mobile legends kok nggk ada mobilnya kok aplikasi ini nggk bisa didonwloadya mungkin karena hp ku nokia,tapi seharusnya bisa lah hehe",2.1.18.11201,"katanya game mobile legends kok nggk ada mobilnya kok aplikasi ini nggk bisa didonwloadya mungkin karena hp ku nokia,tapi seharusnya bisa lah hehe","['katanya', 'game', 'mobile', 'legends', 'kok', 'nggk', 'ada', 'mobilnya', 'kok', 'aplikasi', 'ini', 'nggk', 'bisa', 'didonwloadya', 'mungkin', 'karena', 'hp', 'ku', 'nokia', ',', 'tapi', 'seharusnya', 'bisa', 'lah', 'hehe']","['katanya', 'game', 'mobile', 'legends', 'kok', 'nggk', 'ada', 'mobilnya', 'kok', 'aplikasi', 'ini', 'nggk', 'bisa', 'didonwloadya', 'mungkin', 'karena', 'hp', 'ku', 'nokia', 'tapi', 'seharusnya', 'bisa', 'lah', 'hehe']","['legends', 'nggk', 'mobil', 'aplikasi', 'nggk', 'didonwloadya', 'mungkin', 'nokia', 'hehe']","['kata', 'game', 'mobile', 'legends', 'kok', 'nggk', 'ada', 'mobil', 'kok', 'aplikasi', 'ini', 'nggk', 'bisa', 'didonwloadya', 'mungkin', 'karena', 'hp', 'ku', 'nokia', 'tapi', 'harus', 'bisa', 'lah', 'hehe']","['kata', 'game', 'mobile', 'legends', 'kok', 'nggk', 'ada', 'mobil', 'kok', 'aplikasi', 'ini', 'nggk', 'bisa', 'didonwloadya', 'mungkin', 'karena', 'hp', 'ku', 'nokia', 'tapi', 'harus', 'bisa', 'lah', 'hehe']",neutral
Arya Muazam Hidayat,tim nya tidak bisa berkontribusi dan playernya toxic trs dan juga aku main pake wifi ngelag padahal aku scroll yt sama tiktok ga ngelag,1.9.6.9831,tim nya tidak bisa berkontribusi dan playernya toxic trs dan juga aku main pake wifi ngelag padahal aku scroll yt sama tiktok ga ngelag,"['tim', 'nya', 'tidak', 'bisa', 'berkontribusi', 'dan', 'playernya', 'toxic', 'trs', 'dan', 'juga', 'aku', 'main', 'pake', 'wifi', 'ngelag', 'padahal', 'aku', 'scroll', 'yt', 'sama', 'tiktok', 'ga', 'ngelag']","['tim', 'nya', 'tidak', 'bisa', 'berkontribusi', 'dan', 'playernya', 'toxic', 'trs', 'dan', 'juga', 'aku', 'main', 'pake', 'wifi', 'ngelag', 'padahal', 'aku', 'scroll', 'yt', 'sama', 'tiktok', 'ga', 'ngelag']","['kontribusi', 'playernya', 'toxic', 'trs', 'wifi', 'lag', 'scroll', 'yt', 'tiktok', 'lag']","['tim', 'nya', 'tidak', 'bisa', 'kontribusi', 'dan', 'playernya', 'toxic', 'trs', 'dan', 'juga', 'aku', 'main', 'pake', 'wifi', 'ngelag', 'padahal', 'aku', 'scroll', 'yt', 'sama', 'tiktok', 'ga', 'ngelag']","['team', 'nya', 'tidak', 'bisa', 'kontribusi', 'dan', 'playernya', 'toxic', 'trs', 'dan', 'juga', 'aku', 'main', 'pakai', 'wifi', 'lag', 'padahal', 'aku', 'scroll', 'yt', 'sama', 'tiktok', 'tidak', 'lag']",negative
Wati Masdelina Hutabarat,game semakin gak jelas fitur Lane yang meresahkan ditambah player nya makin banyak draksistem dan adalagi bila bintang 24 ketemu player trol sistem monton makin kesini makin kek bb,2.1.18.11201,game semakin gak jelas fitur lane yang meresahkan ditambah player nya makin banyak draksistem dan adalagi bila bintang 24 ketemu player trol sistem monton makin kesini makin kek bb,"['game', 'semakin', 'gak', 'jelas', 'fitur', 'lane', 'yang', 'meresahkan', 'ditambah', 'player', 'nya', 'makin', 'banyak', 'draksistem', 'dan', 'adalagi', 'bila', 'bintang', '24', 'ketemu', 'player', 'trol', 'sistem', 'monton', 'makin', 'kesini', 'makin', 'kek', 'bb']","['game', 'semakin', 'gak', 'jelas', 'fitur', 'lane', 'yang', 'meresahkan', 'ditambah', 'player', 'nya', 'makin', 'banyak', 'draksistem', 'dan', 'adalagi', 'bila', 'bintang', 'ketemu', 'player', 'trol', 'sistem', 'monton', 'makin', 'kesini', 'makin', 'kek', 'bb']","['makin', 'jelas', 'resah', 'tambah', 'makin', 'banyak', 'draksistem', 'adalagi', 'bila', 'bintang', 'ketemu', 'trol', 'makin', 'makin', 'bb']","['game', 'makin', 'gak', 'jelas', 'fitur', 'lane', 'yang', 'resah', 'tambah', 'player', 'nya', 'makin', 'banyak', 'draksistem', 'dan', 'adalagi', 'bila', 'bintang', 'ketemu', 'player', 'trol', 'sistem', 'monton', 'makin', 'kesini', 'makin', 'kek', 'bb']","['game', 'makin', 'tidak', 'jelas', 'fitur', 'lane', 'yang', 'resah', 'tambah', 'player', 'nya', 'makin', 'banyak', 'draksistem', 'dan', 'adalagi', 'bila', 'bintang', 'ketemu', 'player', 'trol', 'sistem', 'moonton', 'makin', 'kesini', 'makin', 'seperti', 'bb']",negative
raflesia hana,"GAME APA INI NAJIS, JARINGAN BUG LOL, BIKIN ORANG EMOSI, BENERIN NIH JARINGAN, DI ML DOANG JARINGAN BUG, BUKA APLIKASI LAIN LANCAR JAYA, KOCAK",2.1.18.11201,"game apa ini najis, jaringan bug lol, bikin orang emosi, benerin nih jaringan, di ml doang jaringan bug, buka aplikasi lain lancar jaya, kocak","['game', 'apa', 'ini', 'najis', ',', 'jaringan', 'bug', 'lol', ',', 'bikin', 'orang', 'emosi', ',', 'benerin', 'nih', 'jaringan', ',', 'di', 'ml', 'doang', 'jaringan', 'bug', ',', 'buka', 'aplikasi', 'lain', 'lancar', 'jaya', ',', 'kocak']","['game', 'apa', 'ini', 'najis', 'jaringan', 'bug', 'lol', 'bikin', 'orang', 'emosi', 'benerin', 'nih', 'jaringan', 'di', 'ml', 'doang', 'jaringan', 'bug', 'buka', 'aplikasi', 'lain', 'lancar', 'jaya', 'kocak']","['najis', 'bug', 'lol', 'emosi', 'rusak', 'bug', 'buka', 'aplikasi', 'lain', 'lancar', 'jaya', 'kocak']","['game', 'apa', 'ini', 'najis', 'jaring', 'bug', 'lol', 'bikin', 'orang', 'emosi', 'benerin', 'nih', 'jaring', 'di', 'ml', 'doang', 'jaring', 'bug', 'buka', 'aplikasi', 'lain', 'lancar', 'jaya', 'kocak']","['game', 'apa', 'ini', 'najis', 'jaring', 'bug', 'lol', 'bikin', 'orang', 'emosi', 'rusak', 'nih', 'jaring', 'di', 'ml', 'hanya', 'jaring', 'bug', 'buka', 'aplikasi', 'lain', 'lancar', 'jaya', 'kocak']",negative
Puji Wirawan,"Gonta ganti provider buat main clasic aja super lag, niat cari hiburan malah bikin emosi UNINSTALL LAH MALES",1.9.70.10634,"gonta ganti provider buat main clasic aja super lag, niat cari hiburan malah bikin emosi uninstall lah males","['gonta', 'ganti', 'provider', 'buat', 'main', 'clasic', 'aja', 'super', 'lag', ',', 'niat', 'cari', 'hiburan', 'malah', 'bikin', 'emosi', 'uninstall', 'lah', 'males']","['gonta', 'ganti', 'provider', 'buat', 'main', 'clasic', 'aja', 'super', 'lag', 'niat', 'cari', 'hiburan', 'malah', 'bikin', 'emosi', 'uninstall', 'lah', 'males']","['gonta', 'ganti', 'provider', 'clasic', 'super', 'lag', 'niat', 'cari', 'hibur', 'emosi', 'uninstall', 'males']","['gonta', 'ganti', 'provider', 'buat', 'main', 'clasic', 'aja', 'super', 'lag', 'niat', 'cari', 'hibur', 'malah', 'bikin', 'emosi', 'uninstall', 'lah', 'males']","['gonta', 'ganti', 'provider', 'buat', 'main', 'clasic', 'aja', 'super', 'lag', 'niat', 'cari', 'hibur', 'malah', 'bikin', 'emosi', 'uninstall', 'lah', 'males']",negative
Sumiati Sumi,kalau lagi war tiba tiba jaringan merah. padahal jaringan bgs kalau main classic bagus aja. pas war tiba tiba kacau. untuk skrng mobile legend tidak bagus,2.1.18.11201,kalau lagi war tiba tiba jaringan merah. padahal jaringan bgs kalau main classic bagus aja. pas war tiba tiba kacau. untuk skrng mobile legend tidak bagus,"['kalau', 'lagi', 'war', 'tiba', 'tiba', 'jaringan', 'merah', '.', 'padahal', 'jaringan', 'bgs', 'kalau', 'main', 'classic', 'bagus', 'aja', '.', 'pas', 'war', 'tiba', 'tiba', 'kacau', '.', 'untuk', 'skrng', 'mobile', 'legend', 'tidak', 'bagus']","['kalau', 'lagi', 'war', 'tiba', 'tiba', 'jaringan', 'merah', 'padahal', 'jaringan', 'bgs', 'kalau', 'main', 'classic', 'bagus', 'aja', 'pas', 'war', 'tiba', 'tiba', 'kacau', 'untuk', 'skrng', 'mobile', 'legend', 'tidak', 'bagus']","['merah', 'bgs', 'classic', 'bagus', 'kacau', 'skrng', 'bagus']","['kalau', 'lagi', 'war', 'tiba', 'tiba', 'jaring', 'merah', 'padahal', 'jaring', 'bgs', 'kalau', 'main', 'classic', 'bagus', 'aja', 'pas', 'war', 'tiba', 'tiba', 'kacau', 'untuk', 'skrng', 'mobile', 'legend', 'tidak', 'bagus']","['kalau', 'lagi', 'war', 'tiba', 'tiba', 'jaring', 'merah', 'padahal', 'jaring', 'bgs', 'kalau', 'main', 'classic', 'bagus', 'aja', 'pas', 'war', 'tiba', 'tiba', 'kacau', 'untuk', 'skrng', 'mobile', 'legend', 'tidak', 'bagus']",neutral
Padli Aryansah,hello Justin Yuan and Watson xu zhenhua I will never read the letter of Al Jabar to you I'm already hurt by you so congratulations on what will happen to the pain that is why,2.1.18.11201,hello justin yuan and watson xu zhenhua i will never read the letter of al jabar to you i'm already hurt by you so congratulations on what will happen to the pain that is why,"['hello', 'justin', 'yuan', 'and', 'watson', 'xu', 'zhenhua', 'i', 'will', 'never', 'read', 'the', 'letter', 'of', 'al', 'jabar', 'to', 'you', 'i', ""'m"", 'already', 'hurt', 'by', 'you', 'so', 'congratulations', 'on', 'what', 'will', 'happen', 'to', 'the', 'pain', 'that', 'is', 'why']","['hello', 'justin', 'yuan', 'and', 'watson', 'xu', 'zhenhua', 'i', 'will', 'never', 'read', 'the', 'letter', 'of', 'al', 'jabar', 'to', 'you', 'i', 'm', 'already', 'hurt', 'by', 'you', 'so', 'congratulations', 'on', 'what', 'will', 'happen', 'to', 'the', 'pain', 'that', 'is', 'why']","['hello', 'justin', 'yuan', 'and', 'watson', 'xu', 'zhenhua', 'will', 'never', 'read', 'letter', 'al', 'jabar', 'you', 'm', 'already', 'hurt', 'by', 'you', 'so', 'congratulations', 'on', 'what', 'will', 'happen', 'pain', 'that', 'why']","['hello', 'justin', 'yuan', 'and', 'watson', 'xu', 'zhenhua', 'i', 'will', 'never', 'read', 'the', 'letter', 'of', 'al', 'jabar', 'to', 'you', 'i', 'm', 'already', 'hurt', 'by', 'you', 'so', 'congratulations', 'on', 'what', 'will', 'happen', 'to', 'the', 'pain', 'that', 'is', 'why']","['hello', 'justin', 'yuan', 'and', 'watson', 'xu', 'zhenhua', 'aku', 'will', 'never', 'read', 'the', 'letter', 'of', 'al', 'jabar', 'to', 'you', 'aku', 'm', 'already', 'hurt', 'by', 'you', 'so', 'congratulations', 'on', 'what', 'will', 'happen', 'to', 'the', 'pain', 'that', 'is', 'why']",neutral
Nining Karningsih,kece badai,1.9.99.10932,kece badai,"['kece', 'badai']","['kece', 'badai']","['kece', 'badai']","['kece', 'badai']","['kece', 'badai']",positive
Syahri Ramadhan,"kalau ngasi temen tu yang bener, gausah kawan epik lawan glory. itu seimbangkan namanya? menang 1x kalah Sampek 7 kali. harus seimbang lah kawan sama lawan cuihh",2.1.18.11201,"kalau ngasi temen tu yang bener, gausah kawan epik lawan glory. itu seimbangkan namanya? menang 1x kalah sampek 7 kali. harus seimbang lah kawan sama lawan cuihh","['kalau', 'ngasi', 'temen', 'tu', 'yang', 'bener', ',', 'gausah', 'kawan', 'epik', 'lawan', 'glory', '.', 'itu', 'seimbangkan', 'namanya', '?', 'menang', '1x', 'kalah', 'sampek', '7', 'kali', '.', 'harus', 'seimbang', 'lah', 'kawan', 'sama', 'lawan', 'cuihh']","['kalau', 'ngasi', 'temen', 'tu', 'yang', 'bener', 'gausah', 'kawan', 'epik', 'lawan', 'glory', 'itu', 'seimbangkan', 'namanya', 'menang', 'x', 'kalah', 'sampek', 'kali', 'harus', 'seimbang', 'lah', 'kawan', 'sama', 'lawan', 'cuihh']","['ngasi', 'teman', 'tu', 'benar', 'gausah', 'kawan', 'epik', 'lawan', 'glory', 'imbang', 'menang', 'kalah', 'sampek', 'imbang', 'kawan', 'lawan', 'cuihh']","['kalau', 'ngasi', 'temen', 'tu', 'yang', 'bener', 'gausah', 'kawan', 'epik', 'lawan', 'glory', 'itu', 'imbang', 'nama', 'menang', 'x', 'kalah', 'sampek', 'kali', 'harus', 'imbang', 'lah', 'kawan', 'sama', 'lawan', 'cuihh']","['kalau', 'ngasi', 'teman', 'tu', 'yang', 'benar', 'gausah', 'kawan', 'epik', 'lawan', 'glory', 'itu', 'imbang', 'nama', 'menang', 'kali', 'kalah', 'sampek', 'kali', 'harus', 'imbang', 'lah', 'kawan', 'sama', 'lawan', 'cuihh']",negative
Lanjar Dani12,sip sangat bagus,2.1.18.11201,sip sangat bagus,"['sip', 'sangat', 'bagus']","['sip', 'sangat', 'bagus']","['sip', 'bagus']","['sip', 'sangat', 'bagus']","['sip', 'sangat', 'bagus']",positive
Alil,Kadang kadang Gamenya Bikin Emosi🗿🗿🗿,,kadang kadang gamenya bikin emosi🗿🗿🗿,"['kadang', 'kadang', 'gamenya', 'bikin', 'emosi🗿🗿🗿']","['kadang', 'kadang', 'gamenya', 'bikin', 'emosi']","['kadang', 'kadang', 'emosi']","['kadang', 'kadang', 'gamenya', 'bikin', 'emosi']","['kadang', 'kadang', 'game', 'bikin', 'emosi']",negative
Riki Maulan,seru,2.1.18.11201,seru,['seru'],['seru'],['seru'],['seru'],['seru'],positive
Efi Damayanti,lumayan tapi game nya agak agak ngelek,,lumayan tapi game nya agak agak ngelek,"['lumayan', 'tapi', 'game', 'nya', 'agak', 'agak', 'ngelek']","['lumayan', 'tapi', 'game', 'nya', 'agak', 'agak', 'ngelek']","['lumayan', 'agak', 'agak', 'lag']","['lumayan', 'tapi', 'game', 'nya', 'agak', 'agak', 'ngelek']","['lumayan', 'tapi', 'game', 'nya', 'agak', 'agak', 'lag']",neutral
Yum Roh,bjirr baru main 2 bulan udah epic,1.9.99.10932,bjirr baru main 2 bulan udah epic,"['bjirr', 'baru', 'main', '2', 'bulan', 'udah', 'epic']","['bjirr', 'baru', 'main', 'bulan', 'udah', 'epic']","['bjirr', 'baru', 'bulan', 'epic']","['bjirr', 'baru', 'main', 'bulan', 'udah', 'epic']","['bjirr', 'baru', 'main', 'bulan', 'udah', 'epic']",neutral
Al khalifi,ygy donlowd hok aja di game perusak mentaly ini atau ml saling ngejek lah toxic lah recal lah hok ramah klo klo di hok kita dikill musuh lansung lanjut cril lagi player ml mah ngetik klo kita dikill musuh di ml di omongin main pou aja lah apalah recal2 lah hok aja ygy jgn di donlowd game banke emang tolol lu idiot montod,2.1.18.11201,ygy donlowd hok aja di game perusak mentaly ini atau ml saling ngejek lah toxic lah recal lah hok ramah klo klo di hok kita dikill musuh lansung lanjut cril lagi player ml mah ngetik klo kita dikill musuh di ml di omongin main pou aja lah apalah recal2 lah hok aja ygy jgn di donlowd game banke emang tolol lu idiot montod,"['ygy', 'donlowd', 'hok', 'aja', 'di', 'game', 'perusak', 'mentaly', 'ini', 'atau', 'ml', 'saling', 'ngejek', 'lah', 'toxic', 'lah', 'recal', 'lah', 'hok', 'ramah', 'klo', 'klo', 'di', 'hok', 'kita', 'dikill', 'musuh', 'lansung', 'lanjut', 'cril', 'lagi', 'player', 'ml', 'mah', 'ngetik', 'klo', 'kita', 'dikill', 'musuh', 'di', 'ml', 'di', 'omongin', 'main', 'pou', 'aja', 'lah', 'apalah', 'recal2', 'lah', 'hok', 'aja', 'ygy', 'jgn', 'di', 'donlowd', 'game', 'banke', 'emang', 'tolol', 'lu', 'idiot', 'montod']","['ygy', 'donlowd', 'hok', 'aja', 'di', 'game', 'perusak', 'mentaly', 'ini', 'atau', 'ml', 'saling', 'ngejek', 'lah', 'toxic', 'lah', 'recal', 'lah', 'hok', 'ramah', 'klo', 'klo', 'di', 'hok', 'kita', 'dikill', 'musuh', 'lansung', 'lanjut', 'cril', 'lagi', 'player', 'ml', 'mah', 'ngetik', 'klo', 'kita', 'dikill', 'musuh', 'di', 'ml', 'di', 'omongin', 'main', 'pou', 'aja', 'lah', 'apalah', 'recal', 'lah', 'hok', 'aja', 'ygy', 'jgn', 'di', 'donlowd', 'game', 'banke', 'emang', 'tolol', 'lu', 'idiot', 'montod']","['ygy', 'donlowd', 'usak', 'mentaly', 'saling', 'ngejek', 'toxic', 'recal', 'ramah', 'dikill', 'musuh', 'lansung', 'lanjut', 'cril', 'mah', 'ngetik', 'dikill', 'musuh', 'omongin', 'pou', 'recal', 'ygy', 'jgn', 'donlowd', 'banke', 'tolol', 'idiot', 'montod']","['ygy', 'donlowd', 'hok', 'aja', 'di', 'game', 'usak', 'mentaly', 'ini', 'atau', 'ml', 'saling', 'ngejek', 'lah', 'toxic', 'lah', 'recal', 'lah', 'hok', 'ramah', 'klo', 'klo', 'di', 'hok', 'kita', 'dikill', 'musuh', 'lansung', 'lanjut', 'cril', 'lagi', 'player', 'ml', 'mah', 'ngetik', 'klo', 'kita', 'dikill', 'musuh', 'di', 'ml', 'di', 'omongin', 'main', 'pou', 'aja', 'lah', 'apa', 'recal', 'lah', 'hok', 'aja', 'ygy', 'jgn', 'di', 'donlowd', 'game', 'banke', 'emang', 'tolol', 'lu', 'idiot', 'montod']","['ygy', 'donlowd', 'hok', 'aja', 'di', 'game', 'usak', 'mentaly', 'ini', 'atau', 'ml', 'saling', 'ngejek', 'lah', 'toxic', 'lah', 'recal', 'lah', 'hok', 'ramah', 'kalau', 'kalau', 'di', 'hok', 'kita', 'dikill', 'musuh', 'lansung', 'lanjut', 'cril', 'lagi', 'player', 'ml', 'mah', 'ngetik', 'kalau', 'kita', 'dikill', 'musuh', 'di', 'ml', 'di', 'omongin', 'main', 'pou', 'aja', 'lah', 'apa', 'recal', 'lah', 'hok', 'aja', 'ygy', 'jgn', 'di', 'donlowd', 'game', 'banke', 'memang', 'tolol', 'kamu', 'idiot', 'montod']",negative
