userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced,label
Aryo Dug,"gw kasih bintang 1,udah lama gak main dan pengen main lagi,dan pas gw mau login akun gw hilang padahal akun google gw masih ada dan gw ingat nyambungin nya kemana,agak kesal padahal akun nya udah keren.level infinity gak bisa jaga signature nya.buat kalian yang mau main ini game harus main terus kek nya,dan kalian yang mau pensi kek nya haru pensi habis kapan perlu hapus akun game nya,agak nyesel gw udah pernah main game nya,sumpah mau muak gimana lah.",,"gw kasih bintang 1,udah lama gak main dan pengen main lagi,dan pas gw mau login akun gw hilang padahal akun google gw masih ada dan gw ingat nyambungin nya kemana,agak kesal padahal akun nya udah keren.level infinity gak bisa jaga signature nya.buat kalian yang mau main ini game harus main terus kek nya,dan kalian yang mau pensi kek nya haru pensi habis kapan perlu hapus akun game nya,agak nyesel gw udah pernah main game nya,sumpah mau muak gimana lah.","['gw', 'kasih', 'bintang', '1', ',', 'udah', 'lama', 'gak', 'main', 'dan', 'pengen', 'main', 'lagi', ',', 'dan', 'pas', 'gw', 'mau', 'login', 'akun', 'gw', 'hilang', 'padahal', 'akun', 'google', 'gw', 'masih', 'ada', 'dan', 'gw', 'ingat', 'nyambungin', 'nya', 'kemana', ',', 'agak', 'kesal', 'padahal', 'akun', 'nya', 'udah', 'keren.level', 'infinity', 'gak', 'bisa', 'jaga', 'signature', 'nya.buat', 'kalian', 'yang', 'mau', 'main', 'ini', 'game', 'harus', 'main', 'terus', 'kek', 'nya', ',', 'dan', 'kalian', 'yang', 'mau', 'pensi', 'kek', 'nya', 'haru', 'pensi', 'habis', 'kapan', 'perlu', 'hapus', 'akun', 'game', 'nya', ',', 'agak', 'nyesel', 'gw', 'udah', 'pernah', 'main', 'game', 'nya', ',', 'sumpah', 'mau', 'muak', 'gimana', 'lah', '.']","['gw', 'kasih', 'bintang', 'udah', 'lama', 'gak', 'main', 'dan', 'pengen', 'main', 'lagi', 'dan', 'pas', 'gw', 'mau', 'login', 'akun', 'gw', 'hilang', 'padahal', 'akun', 'google', 'gw', 'masih', 'ada', 'dan', 'gw', 'ingat', 'nyambungin', 'nya', 'kemana', 'agak', 'kesal', 'padahal', 'akun', 'nya', 'udah', 'kerenlevel', 'infinity', 'gak', 'bisa', 'jaga', 'signature', 'nyabuat', 'kalian', 'yang', 'mau', 'main', 'ini', 'game', 'harus', 'main', 'terus', 'kek', 'nya', 'dan', 'kalian', 'yang', 'mau', 'pensi', 'kek', 'nya', 'haru', 'pensi', 'habis', 'kapan', 'perlu', 'hapus', 'akun', 'game', 'nya', 'agak', 'nyesel', 'gw', 'udah', 'pernah', 'main', 'game', 'nya', 'sumpah', 'mau', 'muak', 'gimana', 'lah']","['bintang', 'lama', 'ken', 'akun', 'hilang', 'akun', 'google', 'ingat', 'nyambungin', 'mana', 'agak', 'kesal', 'akun', 'kerenlevel', 'infinity', 'jaga', 'signature', 'nyabuat', 'pensi', 'haru', 'pensi', 'habis', 'kapan', 'hapus', 'akun', 'agak', 'nyesel', 'pernah', 'sumpah', 'muak', 'gimana']","['gw', 'kasih', 'bintang', 'udah', 'lama', 'gak', 'main', 'dan', 'ken', 'main', 'lagi', 'dan', 'pas', 'gw', 'mau', 'login', 'akun', 'gw', 'hilang', 'padahal', 'akun', 'google', 'gw', 'masih', 'ada', 'dan', 'gw', 'ingat', 'nyambungin', 'nya', 'mana', 'agak', 'kesal', 'padahal', 'akun', 'nya', 'udah', 'kerenlevel', 'infinity', 'gak', 'bisa', 'jaga', 'signature', 'nyabuat', 'kalian', 'yang', 'mau', 'main', 'ini', 'game', 'harus', 'main', 'terus', 'kek', 'nya', 'dan', 'kalian', 'yang', 'mau', 'pensi', 'kek', 'nya', 'haru', 'pensi', 'habis', 'kapan', 'perlu', 'hapus', 'akun', 'game', 'nya', 'agak', 'nyesel', 'gw', 'udah', 'pernah', 'main', 'game', 'nya', 'sumpah', 'mau', 'muak', 'gimana', 'lah']","['aku', 'kasih', 'bintang', 'udah', 'lama', 'tidak', 'main', 'dan', 'ken', 'main', 'lagi', 'dan', 'pas', 'aku', 'mau', 'login', 'akun', 'aku', 'hilang', 'padahal', 'akun', 'google', 'aku', 'masih', 'ada', 'dan', 'aku', 'ingat', 'nyambungin', 'nya', 'mana', 'agak', 'kesal', 'padahal', 'akun', 'nya', 'udah', 'kerenlevel', 'infinity', 'tidak', 'bisa', 'jaga', 'signature', 'nyabuat', 'kalian', 'yang', 'mau', 'main', 'ini', 'game', 'harus', 'main', 'terus', 'seperti', 'nya', 'dan', 'kalian', 'yang', 'mau', 'pensi', 'seperti', 'nya', 'haru', 'pensi', 'habis', 'kapan', 'perlu', 'hapus', 'akun', 'game', 'nya', 'agak', 'nyesel', 'aku', 'udah', 'pernah', 'main', 'game', 'nya', 'sumpah', 'mau', 'muak', 'gimana', 'lah']",negative
Muh fahrul Fahrul,saya heran dengan game ini lawannya terlalu kuat dan demage lawan terlalu tinggi satu serangan langsung mati,11.1.1.4,saya heran dengan game ini lawannya terlalu kuat dan demage lawan terlalu tinggi satu serangan langsung mati,"['saya', 'heran', 'dengan', 'game', 'ini', 'lawannya', 'terlalu', 'kuat', 'dan', 'demage', 'lawan', 'terlalu', 'tinggi', 'satu', 'serangan', 'langsung', 'mati']","['saya', 'heran', 'dengan', 'game', 'ini', 'lawannya', 'terlalu', 'kuat', 'dan', 'demage', 'lawan', 'terlalu', 'tinggi', 'satu', 'serangan', 'langsung', 'mati']","['heran', 'lawan', 'terlalu', 'kuat', 'dage', 'lawan', 'terlalu', 'tinggi', 'satu', 'serang', 'langsung', 'mati']","['saya', 'heran', 'dengan', 'game', 'ini', 'lawan', 'terlalu', 'kuat', 'dan', 'dage', 'lawan', 'terlalu', 'tinggi', 'satu', 'serang', 'langsung', 'mati']","['aku', 'heran', 'dengan', 'game', 'ini', 'lawan', 'terlalu', 'kuat', 'dan', 'dage', 'lawan', 'terlalu', 'tinggi', 'satu', 'serang', 'langsung', 'mati']",negative
ZTime Ft ᴋᴜʀᴜᴍɪ,Berat banget UI nya FC mulu terus klo main jaringannya belum optimal,,berat banget ui nya fc mulu terus klo main jaringannya belum optimal,"['berat', 'banget', 'ui', 'nya', 'fc', 'mulu', 'terus', 'klo', 'main', 'jaringannya', 'belum', 'optimal']","['berat', 'banget', 'ui', 'nya', 'fc', 'mulu', 'terus', 'klo', 'main', 'jaringannya', 'belum', 'optimal']","['berat', 'banget', 'ui', 'fc', 'belum', 'optimal']","['berat', 'banget', 'ui', 'nya', 'fc', 'mulu', 'terus', 'klo', 'main', 'jaring', 'belum', 'optimal']","['berat', 'banget', 'ui', 'nya', 'fc', 'mulu', 'terus', 'kalau', 'main', 'jaring', 'belum', 'optimal']",negative
Akun semua semua,"ok matsmeking udh bagus , tanks respon cepet ,lajutkan mets meking yang adil 5vs5 , jan kek game sebelah , skin doang di bayakin metsmeking ancur , gw kasih 5 bintang untuk metsmeking ya",11.1.1.4,"ok matsmeking udh bagus , tanks respon cepet ,lajutkan mets meking yang adil 5vs5 , jan kek game sebelah , skin doang di bayakin metsmeking ancur , gw kasih 5 bintang untuk metsmeking ya","['ok', 'matsmeking', 'udh', 'bagus', ',', 'tanks', 'respon', 'cepet', ',', 'lajutkan', 'mets', 'meking', 'yang', 'adil', '5vs5', ',', 'jan', 'kek', 'game', 'sebelah', ',', 'skin', 'doang', 'di', 'bayakin', 'metsmeking', 'ancur', ',', 'gw', 'kasih', '5', 'bintang', 'untuk', 'metsmeking', 'ya']","['ok', 'matsmeking', 'udh', 'bagus', 'tanks', 'respon', 'cepet', 'lajutkan', 'mets', 'meking', 'yang', 'adil', 'vs', 'jan', 'kek', 'game', 'sebelah', 'skin', 'doang', 'di', 'bayakin', 'metsmeking', 'ancur', 'gw', 'kasih', 'bintang', 'untuk', 'metsmeking', 'ya']","['oke', 'matsmeking', 'sudah', 'bagus', 'tanks', 'respon', 'cepet', 'lajutkan', 'mets', 'meking', 'adil', 'vs', 'jan', 'skin', 'bayakin', 'metsmeking', 'ancur', 'bintang', 'metsmeking']","['ok', 'matsmeking', 'udh', 'bagus', 'tanks', 'respon', 'cepet', 'lajutkan', 'mets', 'meking', 'yang', 'adil', 'vs', 'jan', 'kek', 'game', 'belah', 'skin', 'doang', 'di', 'bayakin', 'metsmeking', 'ancur', 'gw', 'kasih', 'bintang', 'untuk', 'metsmeking', 'ya']","['oke', 'matsmeking', 'sudah', 'bagus', 'tanks', 'respon', 'cepet', 'lajutkan', 'mets', 'meking', 'yang', 'adil', 'vs', 'jan', 'seperti', 'game', 'belah', 'skin', 'hanya', 'di', 'bayakin', 'metsmeking', 'ancur', 'aku', 'kasih', 'bintang', 'untuk', 'metsmeking', 'ya']",neutral
Lux Nether,Tencent ini kok HOK ku bermasalah yahh nge lag sendiri padahal ping nya hijau truss nge crash udh gtu langsung ke kluar dri gamenya sendiri udh ku turunin grafik tpi ttep masih sama padahal gda masalah dri hp ku,,tencent ini kok hok ku bermasalah yahh nge lag sendiri padahal ping nya hijau truss nge crash udh gtu langsung ke kluar dri gamenya sendiri udh ku turunin grafik tpi ttep masih sama padahal gda masalah dri hp ku,"['tencent', 'ini', 'kok', 'hok', 'ku', 'bermasalah', 'yahh', 'nge', 'lag', 'sendiri', 'padahal', 'ping', 'nya', 'hijau', 'truss', 'nge', 'crash', 'udh', 'gtu', 'langsung', 'ke', 'kluar', 'dri', 'gamenya', 'sendiri', 'udh', 'ku', 'turunin', 'grafik', 'tpi', 'ttep', 'masih', 'sama', 'padahal', 'gda', 'masalah', 'dri', 'hp', 'ku']","['tencent', 'ini', 'kok', 'hok', 'ku', 'bermasalah', 'yahh', 'nge', 'lag', 'sendiri', 'padahal', 'ping', 'nya', 'hijau', 'truss', 'nge', 'crash', 'udh', 'gtu', 'langsung', 'ke', 'kluar', 'dri', 'gamenya', 'sendiri', 'udh', 'ku', 'turunin', 'grafik', 'tpi', 'ttep', 'masih', 'sama', 'padahal', 'gda', 'masalah', 'dri', 'hp', 'ku']","['masalah', 'yahh', 'lag', 'sendiri', 'ping', 'hijau', 'truss', 'crash', 'sudah', 'gtu', 'langsung', 'kluar', 'dri', 'sendiri', 'sudah', 'turunin', 'grafik', 'ttep', 'gda', 'masalah', 'dri']","['tencent', 'ini', 'kok', 'hok', 'ku', 'masalah', 'yahh', 'nge', 'lag', 'sendiri', 'padahal', 'ping', 'nya', 'hijau', 'truss', 'nge', 'crash', 'udh', 'gtu', 'langsung', 'ke', 'kluar', 'dri', 'gamenya', 'sendiri', 'udh', 'ku', 'turunin', 'grafik', 'tpi', 'ttep', 'masih', 'sama', 'padahal', 'gda', 'masalah', 'dri', 'hp', 'ku']","['tencent', 'ini', 'kok', 'hok', 'ku', 'masalah', 'yahh', 'nge', 'lag', 'sendiri', 'padahal', 'ping', 'nya', 'hijau', 'truss', 'nge', 'crash', 'sudah', 'gtu', 'langsung', 'ke', 'kluar', 'dri', 'game', 'sendiri', 'sudah', 'ku', 'turunin', 'grafik', 'tapi', 'ttep', 'masih', 'sama', 'padahal', 'gda', 'masalah', 'dri', 'hp', 'ku']",negative
Muhammad Yusuf,kacau ini sistem match nya,11.1.1.4,kacau ini sistem match nya,"['kacau', 'ini', 'sistem', 'match', 'nya']","['kacau', 'ini', 'sistem', 'match', 'nya']",['kacau'],"['kacau', 'ini', 'sistem', 'match', 'nya']","['kacau', 'ini', 'sistem', 'match', 'nya']",negative
cheppy firmansyah,makin nggak jelas nih...dpt report sengaja melakukan feeding seharusnya bisa di liat dari nilai yg di dpt kan oleh pemain sapa yg melakukan feeding.,11.1.1.4,makin nggak jelas nih...dpt report sengaja melakukan feeding seharusnya bisa di liat dari nilai yg di dpt kan oleh pemain sapa yg melakukan feeding.,"['makin', 'nggak', 'jelas', 'nih', '...', 'dpt', 'report', 'sengaja', 'melakukan', 'feeding', 'seharusnya', 'bisa', 'di', 'liat', 'dari', 'nilai', 'yg', 'di', 'dpt', 'kan', 'oleh', 'pemain', 'sapa', 'yg', 'melakukan', 'feeding', '.']","['makin', 'nggak', 'jelas', 'nih', 'dpt', 'report', 'sengaja', 'melakukan', 'feeding', 'seharusnya', 'bisa', 'di', 'liat', 'dari', 'nilai', 'yg', 'di', 'dpt', 'kan', 'oleh', 'pemain', 'sapa', 'yg', 'melakukan', 'feeding']","['makin', 'jelas', 'report', 'sengaja', 'laku', 'feeding', 'nilai', 'sapa', 'laku', 'feeding']","['makin', 'nggak', 'jelas', 'nih', 'dpt', 'report', 'sengaja', 'laku', 'feeding', 'harus', 'bisa', 'di', 'liat', 'dari', 'nilai', 'yg', 'di', 'dpt', 'kan', 'oleh', 'main', 'sapa', 'yg', 'laku', 'feeding']","['makin', 'tidak', 'jelas', 'nih', 'dapat', 'report', 'sengaja', 'laku', 'feeding', 'harus', 'bisa', 'di', 'liat', 'dari', 'nilai', 'yang', 'di', 'dapat', 'kan', 'oleh', 'main', 'sapa', 'yang', 'laku', 'feeding']",negative
Aneu Widia,"Saya sangat suka sama game ini , walaupun suka ada bug nya tetapi menurut saya game nya ini keren bgt, mohon maaf ya bug/nge lag tolong di perbaiki biar semua orang bisa main dengan senang hati, terima kasih sudah baca🥳🤭",11.1.1.4,"saya sangat suka sama game ini , walaupun suka ada bug nya tetapi menurut saya game nya ini keren bgt, mohon maaf ya bug/nge lag tolong di perbaiki biar semua orang bisa main dengan senang hati, terima kasih sudah baca🥳🤭","['saya', 'sangat', 'suka', 'sama', 'game', 'ini', ',', 'walaupun', 'suka', 'ada', 'bug', 'nya', 'tetapi', 'menurut', 'saya', 'game', 'nya', 'ini', 'keren', 'bgt', ',', 'mohon', 'maaf', 'ya', 'bug/nge', 'lag', 'tolong', 'di', 'perbaiki', 'biar', 'semua', 'orang', 'bisa', 'main', 'dengan', 'senang', 'hati', ',', 'terima', 'kasih', 'sudah', 'baca🥳🤭']","['saya', 'sangat', 'suka', 'sama', 'game', 'ini', 'walaupun', 'suka', 'ada', 'bug', 'nya', 'tetapi', 'menurut', 'saya', 'game', 'nya', 'ini', 'keren', 'bgt', 'mohon', 'maaf', 'ya', 'bugnge', 'lag', 'tolong', 'di', 'perbaiki', 'biar', 'semua', 'orang', 'bisa', 'main', 'dengan', 'senang', 'hati', 'terima', 'kasih', 'sudah', 'baca']","['suka', 'walaupun', 'suka', 'bug', 'tetapi', 'keren', 'banget', 'mohon', 'maaf', 'bugnge', 'lag', 'tolong', 'baik', 'biar', 'semua', 'senang', 'hati', 'terimakasih', 'sudah']","['saya', 'sangat', 'suka', 'sama', 'game', 'ini', 'walaupun', 'suka', 'ada', 'bug', 'nya', 'tetapi', 'turut', 'saya', 'game', 'nya', 'ini', 'keren', 'bgt', 'mohon', 'maaf', 'ya', 'bugnge', 'lag', 'tolong', 'di', 'baik', 'biar', 'semua', 'orang', 'bisa', 'main', 'dengan', 'senang', 'hati', 'terima', 'kasih', 'sudah', 'baca']","['aku', 'sangat', 'suka', 'sama', 'game', 'ini', 'walaupun', 'suka', 'ada', 'bug', 'nya', 'tetapi', 'turut', 'aku', 'game', 'nya', 'ini', 'keren', 'banget', 'mohon', 'maaf', 'ya', 'bugnge', 'lag', 'tolong', 'di', 'baik', 'biar', 'semua', 'orang', 'bisa', 'main', 'dengan', 'senang', 'hati', 'terimakasih', 'kasih', 'sudah', 'baca']",negative
Ardi Firansyah,kekurangan nya sering update jika tidak di mainkan,11.1.1.4,kekurangan nya sering update jika tidak di mainkan,"['kekurangan', 'nya', 'sering', 'update', 'jika', 'tidak', 'di', 'mainkan']","['kekurangan', 'nya', 'sering', 'update', 'jika', 'tidak', 'di', 'mainkan']","['kurang', 'update', 'jika']","['kurang', 'nya', 'sering', 'update', 'jika', 'tidak', 'di', 'main']","['kurang', 'nya', 'sering', 'update', 'jika', 'tidak', 'di', 'main']",negative
兰迪·努尔迪亚纳穆罕默德,"game terbaik dengan matchmaking terburuk, di kasih tim anomali mulu ,udah setahun kayak gini , saya tidak butuh saran, saya hanya butuh sedikit perubahan pada sistem matchmaking.",11.1.1.4,"game terbaik dengan matchmaking terburuk, di kasih tim anomali mulu ,udah setahun kayak gini , saya tidak butuh saran, saya hanya butuh sedikit perubahan pada sistem matchmaking.","['game', 'terbaik', 'dengan', 'matchmaking', 'terburuk', ',', 'di', 'kasih', 'tim', 'anomali', 'mulu', ',', 'udah', 'setahun', 'kayak', 'gini', ',', 'saya', 'tidak', 'butuh', 'saran', ',', 'saya', 'hanya', 'butuh', 'sedikit', 'perubahan', 'pada', 'sistem', 'matchmaking', '.']","['game', 'terbaik', 'dengan', 'matchmaking', 'terburuk', 'di', 'kasih', 'tim', 'anomali', 'mulu', 'udah', 'setahun', 'kayak', 'gini', 'saya', 'tidak', 'butuh', 'saran', 'saya', 'hanya', 'butuh', 'sedikit', 'perubahan', 'pada', 'sistem', 'matchmaking']","['baik', 'buruk', 'anomali', 'butuh', 'saran', 'butuh', 'sedikit', 'ubah']","['game', 'baik', 'dengan', 'matchmaking', 'buruk', 'di', 'kasih', 'tim', 'anomali', 'mulu', 'udah', 'tahun', 'kayak', 'gin', 'saya', 'tidak', 'butuh', 'saran', 'saya', 'hanya', 'butuh', 'sedikit', 'ubah', 'pada', 'sistem', 'matchmaking']","['game', 'baik', 'dengan', 'matchmaking', 'buruk', 'di', 'kasih', 'team', 'anomali', 'mulu', 'udah', 'tahun', 'seperti', 'game', 'aku', 'tidak', 'butuh', 'saran', 'aku', 'hanya', 'butuh', 'sedikit', 'ubah', 'pada', 'sistem', 'matchmaking']",negative
Arthur Senpai,"game makin sini sinyal makin anjlok,masa gua sinyal hijau nge leg patah²,di sini bukan patah karna masalah hp gua, emang aja ni gamenya bermasalah 😹",11.1.1.4,"game makin sini sinyal makin anjlok,masa gua sinyal hijau nge leg patah²,di sini bukan patah karna masalah hp gua, emang aja ni gamenya bermasalah 😹","['game', 'makin', 'sini', 'sinyal', 'makin', 'anjlok', ',', 'masa', 'gua', 'sinyal', 'hijau', 'nge', 'leg', 'patah²', ',', 'di', 'sini', 'bukan', 'patah', 'karna', 'masalah', 'hp', 'gua', ',', 'emang', 'aja', 'ni', 'gamenya', 'bermasalah', '😹']","['game', 'makin', 'sini', 'sinyal', 'makin', 'anjlok', 'masa', 'gua', 'sinyal', 'hijau', 'nge', 'leg', 'patah', 'di', 'sini', 'bukan', 'patah', 'karna', 'masalah', 'hp', 'gua', 'emang', 'aja', 'ni', 'gamenya', 'bermasalah']","['makin', 'sinyal', 'makin', 'buruk', 'masa', 'sinyal', 'hijau', 'lag', 'patah', 'bukan', 'patah', 'masalah', 'masalah']","['game', 'makin', 'sini', 'sinyal', 'makin', 'anjlok', 'masa', 'gua', 'sinyal', 'hijau', 'nge', 'leg', 'patah', 'di', 'sini', 'bukan', 'patah', 'karna', 'masalah', 'hp', 'gua', 'emang', 'aja', 'ni', 'gamenya', 'masalah']","['game', 'makin', 'sini', 'sinyal', 'makin', 'buruk', 'masa', 'aku', 'sinyal', 'hijau', 'nge', 'lag', 'patah', 'di', 'sini', 'bukan', 'patah', 'karena', 'masalah', 'hp', 'aku', 'memang', 'aja', 'ini', 'game', 'masalah']",negative
Maya Binuang,kalau kasih musuh di rank yg bener aja jangan tim bobrok musuhnya juga gk ngotak skill sama satu lagi rank khusus gold ya gold jangan di campur gini dong burikk dah gk rekomen nih game,11.1.1.4,kalau kasih musuh di rank yg bener aja jangan tim bobrok musuhnya juga gk ngotak skill sama satu lagi rank khusus gold ya gold jangan di campur gini dong burikk dah gk rekomen nih game,"['kalau', 'kasih', 'musuh', 'di', 'rank', 'yg', 'bener', 'aja', 'jangan', 'tim', 'bobrok', 'musuhnya', 'juga', 'gk', 'ngotak', 'skill', 'sama', 'satu', 'lagi', 'rank', 'khusus', 'gold', 'ya', 'gold', 'jangan', 'di', 'campur', 'gini', 'dong', 'burikk', 'dah', 'gk', 'rekomen', 'nih', 'game']","['kalau', 'kasih', 'musuh', 'di', 'rank', 'yg', 'bener', 'aja', 'jangan', 'tim', 'bobrok', 'musuhnya', 'juga', 'gk', 'ngotak', 'skill', 'sama', 'satu', 'lagi', 'rank', 'khusus', 'gold', 'ya', 'gold', 'jangan', 'di', 'campur', 'gini', 'dong', 'burikk', 'dah', 'gk', 'rekomen', 'nih', 'game']","['musuh', 'benar', 'jangan', 'buruk', 'musuh', 'ngotak', 'skill', 'satu', 'khusus', 'gold', 'gold', 'jangan', 'campur', 'burikk', 'sudah', 'rekomen']","['kalau', 'kasih', 'musuh', 'di', 'rank', 'yg', 'bener', 'aja', 'jangan', 'tim', 'bobrok', 'musuh', 'juga', 'gk', 'ngotak', 'skill', 'sama', 'satu', 'lagi', 'rank', 'khusus', 'gold', 'ya', 'gold', 'jangan', 'di', 'campur', 'gin', 'dong', 'burikk', 'dah', 'gk', 'rekomen', 'nih', 'game']","['kalau', 'kasih', 'musuh', 'di', 'rank', 'yang', 'benar', 'aja', 'jangan', 'team', 'buruk', 'musuh', 'juga', 'tidak', 'ngotak', 'skill', 'sama', 'satu', 'lagi', 'rank', 'khusus', 'gold', 'ya', 'gold', 'jangan', 'di', 'campur', 'game', 'dong', 'burikk', 'sudah', 'tidak', 'rekomen', 'nih', 'game']",negative
Jaisy Muhammad,draft pick mu itu loh nyatuin aku sama bot trs atau player nob. bikin stress aja. aku mantan GM s 6 jadi kecewa pngen main lagi,11.1.1.4,draft pick mu itu loh nyatuin aku sama bot trs atau player nob. bikin stress aja. aku mantan gm s 6 jadi kecewa pngen main lagi,"['draft', 'pick', 'mu', 'itu', 'loh', 'nyatuin', 'aku', 'sama', 'bot', 'trs', 'atau', 'player', 'nob', '.', 'bikin', 'stress', 'aja', '.', 'aku', 'mantan', 'gm', 's', '6', 'jadi', 'kecewa', 'pngen', 'main', 'lagi']","['draft', 'pick', 'mu', 'itu', 'loh', 'nyatuin', 'aku', 'sama', 'bot', 'trs', 'atau', 'player', 'nob', 'bikin', 'stress', 'aja', 'aku', 'mantan', 'gm', 's', 'jadi', 'kecewa', 'pngen', 'main', 'lagi']","['draft', 'mu', 'nyatuin', 'bot', 'trs', 'nob', 'stres', 'mantan', 'gm', 'kecewa', 'pngen']","['draft', 'pick', 'mu', 'itu', 'loh', 'nyatuin', 'aku', 'sama', 'bot', 'trs', 'atau', 'player', 'nob', 'bikin', 'stress', 'aja', 'aku', 'mantan', 'gm', 's', 'jadi', 'kecewa', 'pngen', 'main', 'lagi']","['draft', 'pick', 'mu', 'itu', 'loh', 'nyatuin', 'aku', 'sama', 'bot', 'trs', 'atau', 'player', 'nob', 'bikin', 'stres', 'aja', 'aku', 'mantan', 'gm', 's', 'jadi', 'kecewa', 'pngen', 'main', 'lagi']",negative
Kent Tairas,"game ini bagus sampai papa ku dan adik ku download game ini, pokoknya game ini bagus deh aku kasih bintang 5",11.1.1.4,"game ini bagus sampai papa ku dan adik ku download game ini, pokoknya game ini bagus deh aku kasih bintang 5","['game', 'ini', 'bagus', 'sampai', 'papa', 'ku', 'dan', 'adik', 'ku', 'download', 'game', 'ini', ',', 'pokoknya', 'game', 'ini', 'bagus', 'deh', 'aku', 'kasih', 'bintang', '5']","['game', 'ini', 'bagus', 'sampai', 'papa', 'ku', 'dan', 'adik', 'ku', 'download', 'game', 'ini', 'pokoknya', 'game', 'ini', 'bagus', 'deh', 'aku', 'kasih', 'bintang']","['bagus', 'sampai', 'papa', 'adik', 'pokok', 'bagus', 'bintang']","['game', 'ini', 'bagus', 'sampai', 'papa', 'ku', 'dan', 'adik', 'ku', 'download', 'game', 'ini', 'pokok', 'game', 'ini', 'bagus', 'deh', 'aku', 'kasih', 'bintang']","['game', 'ini', 'bagus', 'sampai', 'papa', 'ku', 'dan', 'adik', 'ku', 'download', 'game', 'ini', 'pokok', 'game', 'ini', 'bagus', 'deh', 'aku', 'kasih', 'bintang']",positive
Bagaskara Caesar,"pisahin PH ke server lain, isinya player troll & egois semua. tiap separty cari untung sendiri gapeduli tim. udh setahun gaada perubaan. nyoba hero di rank,maksa rebut lane, pake hero ga sesuai lane, afk, dll. dan konyolnya mereka yg ngetroll & egois malah dpt MVP sementara yg pontang panting deffend tower sana sini malah kena penalty kurang brengsek apa itu ha?",11.1.1.1,"pisahin ph ke server lain, isinya player troll & egois semua. tiap separty cari untung sendiri gapeduli tim. udh setahun gaada perubaan. nyoba hero di rank,maksa rebut lane, pake hero ga sesuai lane, afk, dll. dan konyolnya mereka yg ngetroll & egois malah dpt mvp sementara yg pontang panting deffend tower sana sini malah kena penalty kurang brengsek apa itu ha?","['pisahin', 'ph', 'ke', 'server', 'lain', ',', 'isinya', 'player', 'troll', '&', 'egois', 'semua', '.', 'tiap', 'separty', 'cari', 'untung', 'sendiri', 'gapeduli', 'tim', '.', 'udh', 'setahun', 'gaada', 'perubaan', '.', 'nyoba', 'hero', 'di', 'rank', ',', 'maksa', 'rebut', 'lane', ',', 'pake', 'hero', 'ga', 'sesuai', 'lane', ',', 'afk', ',', 'dll', '.', 'dan', 'konyolnya', 'mereka', 'yg', 'ngetroll', '&', 'egois', 'malah', 'dpt', 'mvp', 'sementara', 'yg', 'pontang', 'panting', 'deffend', 'tower', 'sana', 'sini', 'malah', 'kena', 'penalty', 'kurang', 'brengsek', 'apa', 'itu', 'ha', '?']","['pisahin', 'ph', 'ke', 'server', 'lain', 'isinya', 'player', 'troll', 'egois', 'semua', 'tiap', 'separty', 'cari', 'untung', 'sendiri', 'gapeduli', 'tim', 'udh', 'setahun', 'gaada', 'perubaan', 'nyoba', 'hero', 'di', 'rank', 'maksa', 'rebut', 'lane', 'pake', 'hero', 'ga', 'sesuai', 'lane', 'afk', 'dll', 'dan', 'konyolnya', 'mereka', 'yg', 'ngetroll', 'egois', 'malah', 'dpt', 'mvp', 'sementara', 'yg', 'pontang', 'panting', 'deffend', 'tower', 'sana', 'sini', 'malah', 'kena', 'penalty', 'kurang', 'brengsek', 'apa', 'itu', 'ha']","['pisahin', 'ph', 'server', 'lain', 'isi', 'troll', 'egois', 'semua', 'separty', 'cari', 'untung', 'sendiri', 'gapeduli', 'sudah', 'gaada', 'uba', 'nyoba', 'maksa', 'rebut', 'sesuai', 'afk', 'dll', 'konyol', 'ngetroll', 'egois', 'mvp', 'sementara', 'pontang', 'panting', 'deffend', 'tower', 'sana', 'kena', 'penalty', 'kurang', 'brengsek', 'ha']","['pisahin', 'ph', 'ke', 'server', 'lain', 'isi', 'player', 'troll', 'egois', 'semua', 'tiap', 'separty', 'cari', 'untung', 'sendiri', 'gapeduli', 'tim', 'udh', 'tahun', 'gaada', 'uba', 'nyoba', 'hero', 'di', 'rank', 'maksa', 'rebut', 'lane', 'pake', 'hero', 'ga', 'sesuai', 'lane', 'afk', 'dll', 'dan', 'konyol', 'mereka', 'yg', 'ngetroll', 'egois', 'malah', 'dpt', 'mvp', 'sementara', 'yg', 'pontang', 'panting', 'deffend', 'tower', 'sana', 'sini', 'malah', 'kena', 'penalty', 'kurang', 'brengsek', 'apa', 'itu', 'ha']","['pisahin', 'ph', 'ke', 'server', 'lain', 'isi', 'player', 'troll', 'egois', 'semua', 'tiap', 'separty', 'cari', 'untung', 'sendiri', 'gapeduli', 'team', 'sudah', 'tahun', 'gaada', 'uba', 'nyoba', 'hero', 'di', 'rank', 'maksa', 'rebut', 'lane', 'pakai', 'hero', 'tidak', 'sesuai', 'lane', 'afk', 'dll', 'dan', 'konyol', 'mereka', 'yang', 'ngetroll', 'egois', 'malah', 'dapat', 'mvp', 'sementara', 'yang', 'pontang', 'panting', 'deffend', 'tower', 'sana', 'sini', 'malah', 'kena', 'penalty', 'kurang', 'brengsek', 'apa', 'itu', 'ha']",negative
